"Monitor.ID","Latitude","Longitude","Datum","State.Name","Year","Arithmetic.Mean","Required.Day.Count"
"26-099-0009-88101-1",42.731394,-82.793463,"WGS84","Michigan",2013,7.947541,122
"26-101-0922-88101-1",44.307,-86.242649,"WGS84","Michigan",2013,6.416514,122
"26-113-0001-88101-1",44.310555,-84.891865,"WGS84","Michigan",2013,5.476033,122
"26-125-0001-88101-1",42.463063,-83.183199,"WGS84","Michigan",2013,8.385833,122
"26-139-0005-88101-1",42.894451,-85.852734,"WGS84","Michigan",2013,8.086667,122
"26-147-0005-88101-1",42.953336,-82.456229,"WGS84","Michigan",2013,8.440164,122
"26-161-0008-88101-1",42.240565,-83.599602,"WGS84","Michigan",2013,8.677586,122
"26-163-0001-88101-1",42.22862,-83.2082,"WGS84","Michigan",2013,9.491667,365
"26-163-0015-88101-1",42.302786,-83.10653,"WGS84","Michigan",2013,10.108264,122
"26-163-0016-88101-1",42.357808,-83.096033,"WGS84","Michigan",2013,8.863717,122
"26-163-0019-88101-1",42.43084,-83.000138,"WGS84","Michigan",2013,8.668103,122
"26-163-0025-88101-1",42.423063,-83.426263,"WGS84","Michigan",2013,8.63913,122
"26-163-0033-88101-1",42.306674,-83.148754,"WGS84","Michigan",2013,11.006723,122
"26-163-0036-88101-1",42.187289,-83.153905,"WGS84","Michigan",2013,8.037168,122
"26-163-0039-88101-1",42.323341,-83.068473,"WGS84","Michigan",2013,9.302215,365
"27-003-1002-88101-1",45.13768,-93.207615,"WGS84","Minnesota",2013,8.509565,122
"27-037-0470-88101-1",44.73846,-93.23725,"WGS84","Minnesota",2013,8.810924,122
"27-053-0963-88101-1",44.95366,-93.25821,"WGS84","Minnesota",2013,9.059167,122
"27-053-2006-88101-1",44.94805,-93.34315,"WGS84","Minnesota",2013,8.922314,122
"27-109-5008-88101-1",43.996908,-92.450366,"WGS84","Minnesota",2013,8.655263,122
"27-123-0868-88101-1",44.95072,-93.09827,"WGS84","Minnesota",2013,10.2,122
"27-123-0871-88101-1",44.95939,-93.03587,"WGS84","Minnesota",2013,9.055,122
"27-137-7550-88101-1",46.81826,-92.08936,"WGS84","Minnesota",2013,5.9575,122
"27-137-7554-88101-1",46.743657,-92.165998,"WGS84","Minnesota",2013,6.513223,122
"27-139-0505-88101-1",44.791437,-93.512534,"NAD83","Minnesota",2013,8.596694,122
"29-095-0034-88101-1",39.104686,-94.57079,"NAD83","Missouri",2013,10.083478,122
"29-510-0085-88101-1",38.656429,-90.198348,"NAD83","Missouri",2013,11.11396,365
"30-049-0004-88101-1",46.8505,-111.987164,"WGS84","Montana",2013,3.605172,122
"31-055-0019-88101-1",41.247486,-95.973142,"WGS84","Nebraska",2013,9.297458,365
"31-055-0052-88101-1",41.197847,-96.056686,"WGS84","Nebraska",2013,8.616216,122
"31-079-0004-88101-1",40.942099,-98.364967,"WGS84","Nebraska",2013,7.622807,122
"31-109-0022-88101-1",40.812591,-96.683314,"WGS84","Nebraska",2013,8.146552,122
"31-177-0002-88101-1",41.551211,-96.146175,"WGS84","Nebraska",2013,8.24569,122
"32-003-0540-88101-1",36.141875,-115.078742,"NAD83","Nevada",2013,8.235294,122
"32-003-0561-88101-1",36.163962,-115.11393,"NAD83","Nevada",2013,8.724074,122
"32-003-1019-88101-1",35.785665,-115.357087,"NAD83","Nevada",2013,4.315534,122
"32-031-0016-88101-1",39.525083,-119.807717,"WGS84","Nevada",2013,9.954545,122
"32-031-0022-88101-1",39.532004,-119.784982,"WGS84","Nevada",2013,11.445682,365
"32-031-1005-88101-1",39.540917,-119.746761,"WGS84","Nevada",2013,12.276081,365
"33-001-2004-88101-1",43.566122,-71.496335,"NAD83","New Hampshire",2013,5.23,61
"33-005-0007-88101-1",42.930521,-72.272332,"NAD83","New Hampshire",2013,7.969492,61
"33-009-0010-88101-1",43.629605,-72.309499,"NAD83","New Hampshire",2013,6.562069,31
"33-011-1015-88101-1",42.762056,-71.444583,"WGS84","New Hampshire",2013,7.464407,61
"33-011-5001-88101-1",42.86183,-71.878626,"NAD83","New Hampshire",2013,4.006034,122
"33-015-0014-88101-1",43.075371,-70.748017,"NAD83","New Hampshire",2013,7.108197,61
"34-001-0006-88101-1",39.464872,-74.448736,"WGS84","New Jersey",2013,7.255462,122
"34-001-1006-88101-1",39.36326,-74.431,"WGS84","New Jersey",2013,8.553153,122
"34-003-0003-88101-1",40.852256,-73.973314,"WGS84","New Jersey",2013,8.7975,122
"34-007-0002-88101-1",39.934559,-75.125219,"NAD83","New Jersey",2013,10.480357,122
"34-007-1007-88101-1",39.989036,-75.050008,"NAD83","New Jersey",2013,8.946087,122
"34-013-0003-88101-1",40.720989,-74.192892,"WGS84","New Jersey",2013,8.715254,122
"34-015-0004-88101-1",39.830806,-75.284723,"WGS84","New Jersey",2013,9.143333,122
"34-017-1003-88101-1",40.725413,-74.052293,"NAD83","New Jersey",2013,9.594322,365
"34-017-2002-88101-1",40.772793,-74.031718,"WGS84","New Jersey",2013,10.469231,122
"34-021-0008-88101-1",40.222411,-74.763167,"WGS84","New Jersey",2013,9.069602,365
"34-021-8001-88101-1",40.31239,-74.87266,"WGS84","New Jersey",2013,8.319643,122
"34-023-0006-88101-1",40.472825,-74.422403,"WGS84","New Jersey",2013,7.988596,122
"34-027-0004-88101-1",40.801211,-74.483433,"WGS84","New Jersey",2013,8.465574,122
"34-027-3001-88101-1",40.787628,-74.676301,"WGS84","New Jersey",2013,6.99569,122
"34-029-2002-88101-1",39.994908,-74.170447,"NAD83","New Jersey",2013,8.089266,365
"34-031-0005-88101-1",40.918381,-74.168092,"WGS84","New Jersey",2013,8.818852,122
"34-039-0004-88101-1",40.64144,-74.208365,"WGS84","New Jersey",2013,10.723824,365
"34-039-0006-88101-1",40.673406,-74.213889,"WGS84","New Jersey",2013,9.083621,122
"34-039-2003-88101-1",40.603943,-74.276174,"WGS84","New Jersey",2013,9.116949,122
"34-041-0006-88101-1",40.699207,-75.180525,"WGS84","New Jersey",2013,8.476724,122
"34-041-0007-88101-1",40.92458,-75.067815,"WGS84","New Jersey",2013,7.893694,122
"35-001-0023-88101-1",35.1343,-106.5852,"WGS84","New Mexico",2013,5.751176,122
"35-001-0029-88101-1",35.01708,-106.65739,"WGS84","New Mexico",2013,8.661337,365
"35-013-0025-88101-1",32.322037,-106.768337,"WGS84","New Mexico",2013,6.596296,122
"35-025-0008-88101-1",32.726656,-103.122917,"WGS84","New Mexico",2013,7.869725,122
"35-045-0019-88101-1",36.774162,-108.165034,"WGS84","New Mexico",2013,4.986441,122
"35-049-0020-88101-1",35.671142,-105.954188,"WGS84","New Mexico",2013,5.085217,122
"36-001-0005-88101-1",42.64225,-73.75464,"WGS84","New York",2013,7.152679,122
"36-001-0012-88101-1",42.68075,-73.75733,"WGS84","New York",2013,6.427184,122
"36-005-0110-88101-1",40.816,-73.902,"WGS84","New York",2013,8.959836,122
"36-005-0133-88101-1",40.8679,-73.87809,"WGS84","New York",2013,9.136667,122
"36-029-0005-88101-1",42.876907,-78.809526,"WGS84","New York",2013,8.07069,122
"36-031-0003-88101-1",44.39308,-73.8589,"WGS84","New York",2013,4.344068,61
"36-047-0122-88101-1",40.71961,-73.94771,"WGS84","New York",2013,9.215789,122
"36-055-1007-88101-1",43.14618,-77.54817,"WGS84","New York",2013,7.195726,122
"36-061-0079-88101-1",40.7997,-73.93432,"WGS84","New York",2013,8.60177,122
"36-061-0128-88101-1",40.73,-73.984,"WGS84","New York",2013,11.225664,122
"36-067-1015-88101-1",43.05235,-76.05921,"WGS84","New York",2013,6.401754,122
"36-071-0002-88101-1",41.49916,-74.00885,"WGS84","New York",2013,7.077876,122
"36-081-0124-88101-1",40.73614,-73.82153,"WGS84","New York",2013,8.336637,365
"36-085-0055-88101-1",40.63307,-74.13719,"WGS84","New York",2013,7.705769,122
"36-101-0003-88101-1",42.09142,-77.20978,"WGS84","New York",2013,5.78,122
"36-103-0002-88101-1",40.74529,-73.41919,"WGS84","New York",2013,7.566667,122
"37-001-0002-88101-1",36.089004,-79.407821,"NAD83","North Carolina",2013,8.545161,61
"37-021-0034-88101-1",35.6062,-82.5844,"NAD83","North Carolina",2013,8.136885,122
"37-035-0004-88101-1",35.728889,-81.365556,"WGS84","North Carolina",2013,8.85,122
"37-037-0004-88101-1",35.757222,-79.159722,"WGS84","North Carolina",2013,7.175439,122
"37-051-0009-88101-1",35.041416,-78.953112,"WGS84","North Carolina",2013,8.743333,61
"37-057-0002-88101-1",35.8145,-80.2627,"NAD83","North Carolina",2013,9.268852,122
"37-061-0002-88101-1",34.954823,-77.960781,"WGS84","North Carolina",2013,7.457018,122
"37-063-0015-88101-1",36.032955,-78.904037,"NAD83","North Carolina",2013,7.752066,122
"37-065-0004-88101-1",35.93355,-77.75007,"NAD83","North Carolina",2013,7.838655,122
"37-067-0022-88101-1",36.110693,-80.226438,"WGS84","North Carolina",2013,8.304638,365
"37-067-0030-88101-1",36.026,-80.342,"WGS84","North Carolina",2013,8.329825,122
"37-071-0016-88101-1",35.253056,-81.153333,"WGS84","North Carolina",2013,8.806897,61
"37-081-0014-88101-1",36.06866,-80.00705,"WGS84","North Carolina",2013,8.43719,122
"37-087-0012-88101-1",35.50575,-82.97918,"WGS84","North Carolina",2013,8.39569,122
"37-099-0006-88101-1",35.466767,-83.277928,"WGS84","North Carolina",2013,7.455462,122
"37-101-0002-88101-1",35.59095,-78.4622,"NAD83","North Carolina",2013,7.436522,122
"37-107-0004-88101-1",35.231459,-77.568792,"WGS84","North Carolina",2013,7.391667,122
"37-111-0004-88101-1",35.687406,-81.993808,"WGS84","North Carolina",2013,8.464463,122
"37-117-0001-88101-1",35.81066,-76.906249,"WGS84","North Carolina",2013,6.693333,122
"37-119-0041-88101-1",35.2401,-80.785683,"WGS84","North Carolina",2013,8.716239,122
"37-119-0042-88101-1",35.151283,-80.866983,"WGS84","North Carolina",2013,8.917949,122
"37-119-0043-88101-1",35.3041,-80.88865,"WGS84","North Carolina",2013,8.369167,122
"37-121-0001-88101-1",35.915278,-82.073333,"WGS84","North Carolina",2013,8.210169,122
"37-123-0001-88101-1",35.263165,-79.836636,"NAD83","North Carolina",2013,7.937391,122
"37-129-0002-88101-1",34.364167,-77.838611,"WGS84","North Carolina",2013,6.602586,122
"37-147-0006-88101-1",35.641276,-77.360126,"NAD83","North Carolina",2013,7.220492,122
"37-155-0005-88101-1",34.645,-78.99028,"WGS84","North Carolina",2013,7.837607,122
"37-159-0021-88101-1",35.551868,-80.395039,"WGS84","North Carolina",2013,9.08,122
"37-183-0014-88101-1",35.856111,-78.574167,"WGS84","North Carolina",2013,8.385246,122
"37-183-0020-88101-1",35.7288,-78.6802,"WGS84","North Carolina",2013,8.258475,122
"37-189-0003-88101-1",36.221944,-81.663056,"WGS84","North Carolina",2013,7.127869,122
"38-007-0002-88101-1",46.8943,-103.37853,"WGS84","North Dakota",2013,4.64918,61
"38-015-0003-88101-1",46.825425,-100.76821,"NAD83","North Dakota",2013,6.452101,122
"38-017-1004-88101-1",46.933754,-96.85535,"WGS84","North Dakota",2013,7.124038,122
"38-057-0004-88101-1",47.298611,-101.766944,"WGS84","North Dakota",2013,6.137705,61
"39-009-0003-88101-1",39.442165,-81.908827,"NAD83","Ohio",2013,8.045614,61
"39-017-0003-88101-1",39.4938,-84.3543,"NAD83","Ohio",2013,11.114167,122
"39-017-0016-88101-1",39.33839,-84.5666,"NAD83","Ohio",2013,10.705085,122
"39-017-0019-88101-1",39.479822,-84.409617,"NAD83","Ohio",2013,11.036364,122
"39-017-0020-88101-1",39.472436,-84.394952,"NAD83","Ohio",2013,13.218487,122
"39-023-0005-88101-1",39.92882,-83.80949,"NAD83","Ohio",2013,10.086607,122
"39-035-0034-88101-1",41.55523,-81.575256,"NAD83","Ohio",2013,9.504464,122
"39-035-0038-88101-1",41.477011,-81.682383,"NAD83","Ohio",2013,12.0875,122
"39-035-0045-88101-1",41.471782,-81.656792,"NAD83","Ohio",2013,11.222321,122
"39-035-0060-88101-1",41.492117,-81.678449,"NAD83","Ohio",2013,12.16281,122
"39-035-0065-88101-1",41.446624,-81.662356,"NAD83","Ohio",2013,11.373109,122
"39-035-1002-88101-1",41.39629,-81.818667,"NAD83","Ohio",2013,9.070435,122
"39-049-0024-88101-1",39.99875,-82.99344,"NAD83","Ohio",2013,10.072269,122
"39-049-0025-88101-1",39.92845,-82.98104,"NAD83","Ohio",2013,10.058974,122
"39-049-0081-88101-1",40.0877,-82.959773,"NAD83","Ohio",2013,9.818182,122
"39-057-0005-88101-1",39.80834,-83.88705,"NAD83","Ohio",2013,9.688235,122
"39-061-0006-88101-1",39.2787,-84.36625,"NAD83","Ohio",2013,10.088235,122
"39-061-0010-88101-1",39.21487,-84.69086,"NAD83","Ohio",2013,10.526667,122
"39-061-0014-88101-1",39.19433,-84.478974,"NAD83","Ohio",2013,11.559483,122
"39-061-0040-88101-1",39.12886,-84.50404,"NAD83","Ohio",2013,10.561667,122
"39-061-0042-88101-1",39.10492,-84.55117,"NAD83","Ohio",2013,11.491304,122
"39-085-0007-88101-1",41.726811,-81.242156,"NAD83","Ohio",2013,8.637815,122
"39-087-0012-88101-1",38.508075,-82.659241,"NAD83","Ohio",2013,9.126891,122
"39-093-3002-88101-1",41.463071,-82.114261,"NAD83","Ohio",2013,8.843966,122
"39-095-0024-88101-1",41.644067,-83.54616,"NAD83","Ohio",2013,9.607627,122
"39-095-0026-88101-1",41.62057,-83.64226,"NAD83","Ohio",2013,9.579661,122
"39-095-0028-88101-1",41.662567,-83.478333,"NAD83","Ohio",2013,9.499174,122
"39-099-0005-88101-1",41.111111,-80.645278,"NAD83","Ohio",2013,10.891667,61
"39-099-0014-88101-1",41.09596,-80.65847,"NAD83","Ohio",2013,9.652294,122
"39-103-0004-88101-1",41.0604,-81.9239,"NAD83","Ohio",2013,9.170874,122
"39-113-0032-88101-1",39.760659,-84.187678,"WGS84","Ohio",2013,10.265812,122
"39-135-1001-88101-1",39.83562,-84.720524,"NAD83","Ohio",2013,9.647899,122
"39-145-0013-88101-1",38.754599,-82.91701,"NAD83","Ohio",2013,8.944444,122
"39-151-0020-88101-1",40.800717,-81.373,"NAD83","Ohio",2013,10.663559,122
"39-153-0017-88101-1",41.063526,-81.468956,"NAD83","Ohio",2013,10.306723,122
"39-153-0023-88101-1",41.087862,-81.541532,"NAD83","Ohio",2013,9.908403,122
"39-155-0005-88101-1",41.231167,-80.801914,"NAD83","Ohio",2013,9.748696,122
"40-109-0035-88101-1",35.47292,-97.52709,"WGS84","Oklahoma",2013,9.099174,122
"40-109-1037-88101-1",35.614131,-97.475083,"WGS84","Oklahoma",2013,8.821552,122
"40-121-0415-88101-1",34.885608,-95.78441,"NAD83","Oklahoma",2013,9.651639,122
"40-135-9021-88101-1",35.40814,-94.524413,"WGS84","Oklahoma",2013,9.7125,122
"40-143-1127-88101-1",36.204902,-95.976537,"WGS84","Oklahoma",2013,9.195198,365
"41-013-0100-88101-1",44.299787,-120.844773,"WGS84","Oregon",2013,10.993443,122
"41-025-0003-88101-1",43.58925,-119.04872,"WGS84","Oregon",2013,9.810924,122
"41-029-0133-88101-1",42.31411,-122.87923,"WGS84","Oregon",2013,14.105785,122
"41-033-0114-88101-1",42.434139,-123.348466,"WGS84","Oregon",2013,11.913115,61
"41-035-0004-88101-1",42.190296,-121.731369,"WGS84","Oregon",2013,12.610526,122
"41-037-0001-88101-1",42.189215,-120.353969,"WGS84","Oregon",2013,14.667769,122
"41-039-0059-88101-1",44.067224,-123.141352,"WGS84","Oregon",2013,8.278689,122
"41-039-0060-88101-1",44.026312,-123.083737,"WGS84","Oregon",2013,7.859836,122
"41-039-1009-88101-1",44.046696,-123.017704,"WGS84","Oregon",2013,6.391803,61
"41-039-2013-88101-1",43.744352,-122.480487,"WGS84","Oregon",2013,9.691667,122
"41-039-9004-88101-1",43.799501,-123.053487,"WGS84","Oregon",2013,7.608333,122
"41-051-0080-88101-1",45.496641,-122.602877,"WGS84","Oregon",2013,8.6375,122
"41-059-0121-88101-1",45.652231,-118.823033,"WGS84","Oregon",2013,8.291379,61
"41-067-0004-88101-1",45.528501,-122.972398,"WGS84","Oregon",2013,9.269748,122
"42-003-0002-88101-1",40.499767,-80.071337,"WGS84","Pennsylvania",2013,10.222321,122
"42-003-0008-88101-1",40.46542,-79.960757,"WGS84","Pennsylvania",2013,9.748056,365
"42-003-0064-88101-1",40.323768,-79.868062,"WGS84","Pennsylvania",2013,11.963866,365
"42-003-0067-88101-1",40.375644,-80.169943,"WGS84","Pennsylvania",2013,8.871429,122
"42-003-0093-88101-1",40.606624,-80.021669,"WGS84","Pennsylvania",2013,8.684211,61
"42-003-1008-88101-1",40.617488,-79.727664,"WGS84","Pennsylvania",2013,9.623077,122
"42-003-1301-88101-1",40.402328,-79.860973,"WGS84","Pennsylvania",2013,11.162162,122
"42-003-3007-88101-1",40.294341,-79.885331,"WGS84","Pennsylvania",2013,9.337931,61
"42-007-0014-88101-1",40.747796,-80.316442,"WGS84","Pennsylvania",2013,11.193017,365
"42-011-0011-88101-1",40.38335,-75.9686,"WGS84","Pennsylvania",2013,10.426774,365
"42-017-0012-88101-1",40.107222,-74.882222,"WGS84","Pennsylvania",2013,10.514063,365
"42-029-0100-88101-1",39.834461,-75.768242,"WGS84","Pennsylvania",2013,9.854434,365
"42-041-0101-88101-1",40.246528,-77.18675,"WGS84","Pennsylvania",2013,10.431373,365
"42-071-0007-88101-1",40.046667,-76.283333,"WGS84","Pennsylvania",2013,11.211911,365
"42-091-0013-88101-1",40.112222,-75.309167,"WGS84","Pennsylvania",2013,9.682692,365
"42-095-0025-88101-1",40.628056,-75.341111,"WGS84","Pennsylvania",2013,10.375581,365
"42-095-0027-88101-1",40.645889,-75.404397,"WGS84","Pennsylvania",2013,9.902006,365
"42-125-5001-88101-1",40.445278,-80.420833,"WGS84","Pennsylvania",2013,8.591385,365
"42-125-5200-88101-1",40.268963,-80.243995,"WGS84","Pennsylvania",2013,8.507508,365
"42-129-0008-88101-1",40.304694,-79.505667,"WGS84","Pennsylvania",2013,9.482948,365
"44-007-0022-88101-1",41.807469,-71.412968,"NAD83","Rhode Island",2013,7.28427,365
"44-007-0026-88101-1",41.874668,-71.379971,"NAD83","Rhode Island",2013,8.442105,122
"44-007-1010-88101-1",41.841039,-71.36097,"NAD83","Rhode Island",2013,7.600281,365
"44-009-0007-88101-1",41.49511,-71.423705,"NAD83","Rhode Island",2013,5.163663,365
"45-063-0008-88101-1",34.051017,-81.15495,"WGS84","South Carolina",2013,9.04433,365
"45-083-0011-88101-1",34.955566,-81.924797,"WGS84","South Carolina",2013,8.973188,365
"46-011-0002-88101-1",44.310283,-96.80071,"WGS84","South Dakota",2013,8.217355,122
"46-013-0003-88101-1",45.4625,-98.486111,"WGS84","South Dakota",2013,7.321488,61
"46-099-0006-88101-1",43.544289,-96.726435,"WGS84","South Dakota",2013,8.587395,122
"46-099-0008-88101-1",43.54792,-96.700769,"WGS84","South Dakota",2013,8.679487,61
"46-103-1001-88101-1",44.078352,-103.22824,"WGS84","South Dakota",2013,6.09322,61
"47-009-0011-88101-1",35.768847,-83.942152,"WGS84","Tennessee",2013,8.617593,122
"47-037-0023-88101-1",36.176382,-86.7389,"WGS84","Tennessee",2013,10.06882,365
"47-037-0036-88101-1",36.118251,-86.873547,"WGS84","Tennessee",2013,9.380791,365
"47-045-0004-88101-1",36.05266,-89.382157,"WGS84","Tennessee",2013,8.99697,122
"47-065-0031-88101-1",34.99438,-85.24293,"WGS84","Tennessee",2013,9.27563,122
"47-065-1011-88101-1",35.233476,-85.181581,"WGS84","Tennessee",2013,9.14918,61
"47-065-4002-88101-1",35.050918,-85.293019,"WGS84","Tennessee",2013,9.066087,122
"47-093-0028-88101-1",35.944601,-84.03598,"WGS84","Tennessee",2013,9.361613,365
"47-093-1013-88101-1",35.980675,-83.925773,"WGS84","Tennessee",2013,9.969388,61
"47-093-1020-88101-1",36.019186,-83.87381,"WGS84","Tennessee",2013,9.187417,365
"47-099-0002-88101-1",35.115968,-87.469954,"WGS84","Tennessee",2013,7.728,122
"47-105-0108-88101-1",35.744539,-84.317057,"WGS84","Tennessee",2013,9.05,122
"47-107-1002-88101-1",35.450115,-84.596195,"WGS84","Tennessee",2013,8.748,122
"47-113-0006-88101-1",35.651349,-88.809578,"WGS84","Tennessee",2013,8.428155,122
"47-119-2007-88101-1",35.65188,-87.0096,"NAD83","Tennessee",2013,7.911927,122
"47-125-1009-88101-1",36.514627,-87.328041,"NAD83","Tennessee",2013,9.080059,365
"47-141-0005-88101-1",36.185702,-85.492107,"WGS84","Tennessee",2013,8.263717,122
"47-145-0004-88101-1",35.939078,-84.542802,"WGS84","Tennessee",2013,8.571963,122
"47-157-0047-88101-1",35.168894,-90.021537,"WGS84","Tennessee",2013,9.455375,365
"47-157-0075-88101-1",35.151699,-89.850249,"WGS84","Tennessee",2013,8.739344,122
"47-163-1007-88101-1",36.538761,-82.521599,"WGS84","Tennessee",2013,8.555238,122
"48-029-0032-88101-1",29.51509,-98.620166,"WGS84","Texas",2013,8.22623,61
"48-029-0059-88101-1",29.275381,-98.311692,"WGS84","Texas",2013,7.676271,61
"48-037-0004-88101-1",33.425758,-94.070802,"WGS84","Texas",2013,10.401754,61
"48-113-0069-88101-1",32.820061,-96.860117,"WGS84","Texas",2013,9.635393,365
"48-141-0037-88101-1",31.768286,-106.501243,"NAD83","Texas",2013,8.698276,61
"48-201-0058-88101-1",29.770698,-95.031232,"WGS84","Texas",2013,9.595,122
"48-201-1035-88101-1",29.733726,-95.257593,"WGS84","Texas",2013,11.307345,365
"48-203-0002-88101-1",32.669001,-94.167468,"NAD83","Texas",2013,9.331148,61
"48-355-0032-88101-1",27.804489,-97.431553,"NAD83","Texas",2013,9.55,122
"48-439-1002-88101-1",32.80581,-97.356529,"NAD83","Texas",2013,10.370339,122
"48-439-1006-88101-1",32.759154,-97.342332,"NAD83","Texas",2013,10.506897,122
"49-003-0003-88101-1",41.492707,-112.018863,"WGS84","Utah",2013,10.746392,122
"50-003-0004-88101-1",42.88759,-73.24984,"WGS84","Vermont",2013,5.996581,122
"50-021-0002-88101-1",43.608056,-72.982778,"WGS84","Vermont",2013,7.968696,122
"51-003-0001-88101-1",38.07657,-78.50397,"WGS84","Virginia",2013,7.557983,122
"51-013-0020-88101-1",38.8577,-77.05922,"WGS84","Virginia",2013,8.89918,122
"51-036-0002-88101-1",37.34438,-77.25925,"WGS84","Virginia",2013,7.683065,122
"51-041-0003-88101-1",37.43467,-77.45118,"WGS84","Virginia",2013,8.353,122
"51-059-0030-88101-1",38.77335,-77.10468,"WGS84","Virginia",2013,8.338068,365
"51-069-0010-88101-1",39.28102,-78.08157,"WGS84","Virginia",2013,8.82562,122
"51-087-0014-88101-1",37.55652,-77.40027,"WGS84","Virginia",2013,8.13608,365
"51-087-0015-88101-1",37.67132,-77.5664,"WGS84","Virginia",2013,7.833333,122
"51-107-1005-88101-1",39.02473,-77.48925,"WGS84","Virginia",2013,8.482727,122
"51-139-0004-88101-1",38.66373,-78.50442,"WGS84","Virginia",2013,7.191597,122
"51-165-0003-88101-1",38.47753,-78.81952,"WGS84","Virginia",2013,8.382645,122
"51-520-0006-88101-1",36.608,-82.1641,"WGS84","Virginia",2013,8.529204,122
"51-650-0008-88101-1",37.103733,-76.387017,"WGS84","Virginia",2013,7.114912,122
"51-680-0015-88101-1",37.332706,-79.215011,"WGS84","Virginia",2013,7.405932,122
"51-710-0024-88101-1",36.85555,-76.30135,"WGS84","Virginia",2013,7.460331,122
"51-775-0011-88101-1",37.297883,-80.081017,"WGS84","Virginia",2013,8.575,122
"51-810-0008-88101-1",36.841883,-76.181233,"WGS84","Virginia",2013,7.747339,365
"54-003-0003-88101-1",39.448105,-77.963845,"WGS84","West Virginia",2013,9.77438,122
"54-009-0005-88101-1",40.341023,-80.596635,"WGS84","West Virginia",2013,10.972951,122
"54-009-0011-88101-1",40.394651,-80.611813,"WGS84","West Virginia",2013,10.25124,122
"54-011-0006-88101-1",38.424133,-82.4259,"WGS84","West Virginia",2013,9.429915,122
"54-029-1004-88101-1",40.421539,-80.580717,"WGS84","West Virginia",2013,10.084426,122
"54-033-0003-88101-1",39.278117,-80.34225,"WGS84","West Virginia",2013,8.793277,122
"54-039-0010-88101-1",38.3456,-81.628317,"WGS84","West Virginia",2013,8.546957,122
"54-039-1005-88101-1",38.366183,-81.693717,"WGS84","West Virginia",2013,9.745299,122
"54-049-0006-88101-1",39.481483,-80.134667,"WGS84","West Virginia",2013,9.327869,122
"54-051-1002-88101-1",39.915961,-80.733858,"WGS84","West Virginia",2013,10.348305,122
"54-061-0003-88101-1",39.649367,-79.920867,"WGS84","West Virginia",2013,8.837288,122
"54-069-0010-88101-1",40.114876,-80.700972,"WGS84","West Virginia",2013,10.100826,122
"54-081-0002-88101-1",37.807767,-81.197433,"WGS84","West Virginia",2013,7.52,122
"54-107-1002-88101-1",39.323533,-81.552367,"WGS84","West Virginia",2013,9.475676,122
"55-003-0010-88101-1",46.602248,-90.656141,"NAD83","Wisconsin",2013,4.798039,61
"55-025-0041-88101-1",43.100838,-89.357298,"WGS84","Wisconsin",2013,8.37619,61
"55-025-0047-88101-1",43.0733,-89.4358,"WGS84","Wisconsin",2013,9.250292,365
"55-027-0001-88101-1",43.466111,-88.621111,"WGS84","Wisconsin",2013,7.862931,122
"55-035-0014-88101-1",44.7614,-91.143,"NAD83","Wisconsin",2013,7.331579,61
"55-043-0009-88101-1",42.6938,-90.6979,"NAD83","Wisconsin",2013,8.90367,122
"55-059-0019-88101-1",42.504722,-87.8093,"WGS84","Wisconsin",2013,8.746087,122
"55-063-0012-88101-1",43.7775,-91.2269,"WGS84","Wisconsin",2013,8.29661,122
"55-079-0026-88101-1",43.060975,-87.913504,"WGS84","Wisconsin",2013,8.606897,61
"55-079-0058-88101-1",42.930708,-87.931983,"NAD83","Wisconsin",2013,9.105455,61
"55-079-0099-88101-1",43.039871,-87.920794,"WGS84","Wisconsin",2013,9.01982,122
"55-087-0009-88101-1",44.30738,-88.395178,"WGS84","Wisconsin",2013,7.923263,365
"55-089-0009-88101-1",43.4981,-87.81,"NAD83","Wisconsin",2013,7.333898,61
"55-111-0007-88101-1",43.4351,-89.6797,"WGS84","Wisconsin",2013,7.079661,61
"55-119-8001-88101-1",45.2066,-90.5972,"WGS84","Wisconsin",2013,6.444828,61
"56-001-0006-88101-1",41.311586,-105.591725,"WGS84","Wyoming",2013,4.566087,122
"56-009-0801-88101-1",42.766972,-105.303528,"WGS84","Wyoming",2013,3.268908,365
"56-013-1003-88101-1",42.842168,-108.736281,"NAD83","Wyoming",2013,7.538739,122
"56-021-0001-88101-1",41.136846,-104.818239,"NAD83","Wyoming",2013,4.239316,122
"56-025-0001-88101-1",42.851064,-106.325088,"WGS84","Wyoming",2013,4.285217,122
"56-029-0001-88101-1",44.524568,-109.06926,"NAD83","Wyoming",2013,4.370536,122
"56-033-0002-88101-1",44.815142,-106.955933,"WGS84","Wyoming",2013,6.475214,122
"56-033-1003-88101-1",44.78275,-106.96432,"NAD83","Wyoming",2013,5.02605,122
"56-035-0101-88101-1",42.869824,-109.87076,"WGS84","Wyoming",2013,4.773259,365
"56-035-0700-88101-1",42.486361,-110.098861,"WGS84","Wyoming",2013,4.191246,365
"56-037-0007-88101-1",41.592536,-109.220852,"NAD83","Wyoming",2013,5.05124,122
"56-039-1006-88101-1",43.45776,-110.79799,"NAD83","Wyoming",2013,4.902727,122
"72-001-0002-88101-1",18.175378,-66.725988,"WGS84","Puerto Rico",2013,4.637634,122
"72-059-0016-88101-1",18.045111,-66.802253,"WGS84","Puerto Rico",2013,4.883036,122
